repo_name,trial,source_ncss,test_classes,test_functions,test_ncss,test_javadocs,debug,obfuscate,optimize,parallelgc,num_bytecode_ops,total_unit_test_time,allocated_bytes,jar_file_size_bytes,compile_time_ms
raoiitkgp-hadoop-qctree-bc34be3,0,972,4,12,448,0,1,1,0,0,3333,2.441,16517208,32140,6640
raoiitkgp-hadoop-qctree-bc34be3,1,972,4,12,448,0,1,1,0,0,3333,2.492,16515992,32138,6816
raoiitkgp-hadoop-qctree-bc34be3,2,972,4,12,448,0,1,1,0,0,3333,2.49,16517360,32138,6667
raoiitkgp-hadoop-qctree-bc34be3,3,972,4,12,448,0,1,1,0,0,3333,2.683,16515992,32140,6542
raoiitkgp-hadoop-qctree-bc34be3,4,972,4,12,448,0,1,1,0,0,3333,2.385,16517240,32141,6571
raoiitkgp-hadoop-qctree-bc34be3,0,972,4,12,448,0,0,0,0,1,2838,2.526,16858264,33597,6489
raoiitkgp-hadoop-qctree-bc34be3,1,972,4,12,448,0,0,0,0,1,2838,2.905,16856864,33597,7652
raoiitkgp-hadoop-qctree-bc34be3,2,972,4,12,448,0,0,0,0,1,2838,2.529,16859616,33597,6492
raoiitkgp-hadoop-qctree-bc34be3,3,972,4,12,448,0,0,0,0,1,2838,2.91,16859664,33597,7635
raoiitkgp-hadoop-qctree-bc34be3,4,972,4,12,448,0,0,0,0,1,2838,2.807,16856920,33596,7592
raoiitkgp-hadoop-qctree-bc34be3,0,972,4,12,448,0,0,0,1,1,2838,2.868,16858264,33597,7357
raoiitkgp-hadoop-qctree-bc34be3,1,972,4,12,448,0,0,0,1,1,2838,2.889,16856864,33597,7581
raoiitkgp-hadoop-qctree-bc34be3,2,972,4,12,448,0,0,0,1,1,2838,2.897,16855520,33597,7380
raoiitkgp-hadoop-qctree-bc34be3,3,972,4,12,448,0,0,0,1,1,2838,2.796,16856864,33597,7361
raoiitkgp-hadoop-qctree-bc34be3,4,972,4,12,448,0,0,0,1,1,2838,2.864,16858264,33597,7244
raoiitkgp-hadoop-qctree-bc34be3,0,972,4,12,448,0,1,0,0,1,2842,2.944,16882856,38040,7725
raoiitkgp-hadoop-qctree-bc34be3,1,972,4,12,448,0,1,0,0,1,2842,2.538,16884200,38040,6610
raoiitkgp-hadoop-qctree-bc34be3,2,972,4,12,448,0,1,0,0,1,2842,2.404,16885584,38040,7572
raoiitkgp-hadoop-qctree-bc34be3,3,972,4,12,448,0,1,0,0,1,2842,2.555,16881400,38040,6589
raoiitkgp-hadoop-qctree-bc34be3,4,972,4,12,448,0,1,0,0,1,2842,2.392,16884168,38040,6739
raoiitkgp-hadoop-qctree-bc34be3,0,972,4,12,448,0,0,1,0,0,3327,2.677,16496872,32136,7408
raoiitkgp-hadoop-qctree-bc34be3,1,972,4,12,448,0,0,1,0,0,3327,2.729,16491456,32132,7376
raoiitkgp-hadoop-qctree-bc34be3,2,972,4,12,448,0,0,1,0,0,3327,2.681,16496872,32133,7383
raoiitkgp-hadoop-qctree-bc34be3,3,972,4,12,448,0,0,1,0,0,3327,2.843,16492720,32133,7423
raoiitkgp-hadoop-qctree-bc34be3,4,972,4,12,448,0,0,1,0,0,3327,2.744,16492720,32134,7385
raoiitkgp-hadoop-qctree-bc34be3,0,972,4,12,448,0,1,1,1,1,3333,2.307,16885600,32139,6458
raoiitkgp-hadoop-qctree-bc34be3,1,972,4,12,448,0,1,1,1,1,3333,2.456,16887000,32144,6653
raoiitkgp-hadoop-qctree-bc34be3,2,972,4,12,448,0,1,1,1,1,3333,2.475,16881424,32142,6649
raoiitkgp-hadoop-qctree-bc34be3,3,972,4,12,448,0,1,1,1,1,3333,2.934,16880056,32141,7574
raoiitkgp-hadoop-qctree-bc34be3,4,972,4,12,448,0,1,1,1,1,3333,2.884,16884200,32141,7571
raoiitkgp-hadoop-qctree-bc34be3,0,972,4,12,448,0,0,1,1,0,3327,2.711,16491456,32133,7329
raoiitkgp-hadoop-qctree-bc34be3,1,972,4,12,448,0,0,1,1,0,3327,2.68,16495456,32136,7512
raoiitkgp-hadoop-qctree-bc34be3,2,972,4,12,448,0,0,1,1,0,3327,2.999,16491408,32132,7339
raoiitkgp-hadoop-qctree-bc34be3,3,972,4,12,448,0,0,1,1,0,3327,2.406,16492704,32131,6529
raoiitkgp-hadoop-qctree-bc34be3,4,972,4,12,448,0,0,1,1,0,3327,2.458,16492672,32133,6583
raoiitkgp-hadoop-qctree-bc34be3,0,972,4,12,448,0,0,0,1,0,2838,2.354,16491408,33597,6527
raoiitkgp-hadoop-qctree-bc34be3,1,972,4,12,448,0,0,0,1,0,2838,2.429,16495456,33597,6686
raoiitkgp-hadoop-qctree-bc34be3,2,972,4,12,448,0,0,0,1,0,2838,2.363,16492720,33597,6587
raoiitkgp-hadoop-qctree-bc34be3,3,972,4,12,448,0,0,0,1,0,2838,2.48,16495560,33596,6637
raoiitkgp-hadoop-qctree-bc34be3,4,972,4,12,448,0,0,0,1,0,2838,2.423,16492672,33597,7017
raoiitkgp-hadoop-qctree-bc34be3,0,972,4,12,448,0,0,1,0,1,3327,2.526,16855520,32133,6578
raoiitkgp-hadoop-qctree-bc34be3,1,972,4,12,448,0,0,1,0,1,3327,2.51,16859720,32136,7004
raoiitkgp-hadoop-qctree-bc34be3,2,972,4,12,448,0,0,1,0,1,3327,2.539,16856864,32133,6653
raoiitkgp-hadoop-qctree-bc34be3,3,972,4,12,448,0,0,1,0,1,3327,2.864,16856864,32134,7357
raoiitkgp-hadoop-qctree-bc34be3,4,972,4,12,448,0,0,1,0,1,3327,2.591,16855520,32133,6485
raoiitkgp-hadoop-qctree-bc34be3,0,972,4,12,448,0,1,1,1,0,3333,2.746,16515992,32142,7597
raoiitkgp-hadoop-qctree-bc34be3,1,972,4,12,448,0,1,1,1,0,3333,2.726,16515944,32141,7292
raoiitkgp-hadoop-qctree-bc34be3,2,972,4,12,448,0,1,1,1,0,3333,2.745,16517256,32140,7800
raoiitkgp-hadoop-qctree-bc34be3,3,972,4,12,448,0,1,1,1,0,3333,2.604,16517256,32137,7592
raoiitkgp-hadoop-qctree-bc34be3,4,972,4,12,448,0,1,1,1,0,3333,3.05,16515992,32138,7370
raoiitkgp-hadoop-qctree-bc34be3,0,972,4,12,448,0,0,1,1,1,3327,2.857,16855488,32132,7352
raoiitkgp-hadoop-qctree-bc34be3,1,972,4,12,448,0,0,1,1,1,3327,2.924,16857240,32133,7562
raoiitkgp-hadoop-qctree-bc34be3,2,972,4,12,448,0,0,1,1,1,3327,2.905,16859592,32134,7451
raoiitkgp-hadoop-qctree-bc34be3,3,972,4,12,448,0,0,1,1,1,3327,2.885,16856920,32133,7625
raoiitkgp-hadoop-qctree-bc34be3,4,972,4,12,448,0,0,1,1,1,3327,2.868,16859648,32132,7903
thedatachef-java-geojson-fc2e940,0,316,5,19,355,12,1,1,0,1,997,0.597,3820048,13150,5216
thedatachef-java-geojson-fc2e940,1,316,5,19,355,12,1,1,0,1,997,0.514,3820000,13150,5084
thedatachef-java-geojson-fc2e940,2,316,5,19,355,12,1,1,0,1,997,0.622,3820016,13148,5008
thedatachef-java-geojson-fc2e940,3,316,5,19,355,12,1,1,0,1,997,0.478,3820048,13150,4516
thedatachef-java-geojson-fc2e940,4,316,5,19,355,12,1,1,0,1,997,0.522,3820048,13150,4609
thedatachef-java-geojson-fc2e940,0,316,5,19,355,12,1,0,1,1,908,0.489,3820016,14383,4486
thedatachef-java-geojson-fc2e940,1,316,5,19,355,12,1,0,1,1,908,0.48,3819984,14383,4479
thedatachef-java-geojson-fc2e940,2,316,5,19,355,12,1,0,1,1,908,0.503,3820048,14383,4574
thedatachef-java-geojson-fc2e940,3,316,5,19,355,12,1,0,1,1,908,0.535,3820048,14383,4613
thedatachef-java-geojson-fc2e940,4,316,5,19,355,12,1,0,1,1,908,0.446,3820000,14383,4503
thedatachef-java-geojson-fc2e940,0,316,5,19,355,12,1,0,0,0,908,0.548,3820016,14383,5050
thedatachef-java-geojson-fc2e940,1,316,5,19,355,12,1,0,0,0,908,0.588,3819944,14383,5066
thedatachef-java-geojson-fc2e940,2,316,5,19,355,12,1,0,0,0,908,0.515,3820016,14383,5120
thedatachef-java-geojson-fc2e940,3,316,5,19,355,12,1,0,0,0,908,0.571,3819912,14383,5135
thedatachef-java-geojson-fc2e940,4,316,5,19,355,12,1,0,0,0,908,0.567,3819968,14383,5414
thedatachef-java-geojson-fc2e940,0,316,5,19,355,12,1,0,1,0,908,0.585,3820016,14382,4999
thedatachef-java-geojson-fc2e940,1,316,5,19,355,12,1,0,1,0,908,0.51,3820016,14383,5012
thedatachef-java-geojson-fc2e940,2,316,5,19,355,12,1,0,1,0,908,0.604,3820016,14383,5210
thedatachef-java-geojson-fc2e940,3,316,5,19,355,12,1,0,1,0,908,0.471,3820016,14383,5181
thedatachef-java-geojson-fc2e940,4,316,5,19,355,12,1,0,1,0,908,0.551,3820016,14383,5075
thedatachef-java-geojson-fc2e940,0,316,5,19,355,12,0,0,0,0,908,0.587,3820024,14383,5097
thedatachef-java-geojson-fc2e940,1,316,5,19,355,12,0,0,0,0,908,0.53,3820024,14383,5066
thedatachef-java-geojson-fc2e940,2,316,5,19,355,12,0,0,0,0,908,0.509,3819976,14383,5111
thedatachef-java-geojson-fc2e940,3,316,5,19,355,12,0,0,0,0,908,0.584,3820024,14383,5029
thedatachef-java-geojson-fc2e940,4,316,5,19,355,12,0,0,0,0,908,0.537,3820024,14383,5103
thedatachef-java-geojson-fc2e940,0,316,5,19,355,12,1,1,0,0,997,0.475,3820016,13149,4613
thedatachef-java-geojson-fc2e940,1,316,5,19,355,12,1,1,0,0,997,0.511,3820016,13147,4616
thedatachef-java-geojson-fc2e940,2,316,5,19,355,12,1,1,0,0,997,0.499,3820016,13149,4586
thedatachef-java-geojson-fc2e940,3,316,5,19,355,12,1,1,0,0,997,0.543,3820016,13147,4640
thedatachef-java-geojson-fc2e940,4,316,5,19,355,12,1,1,0,0,997,0.492,3820016,13151,4470
thedatachef-java-geojson-fc2e940,0,316,5,19,355,12,0,0,0,1,908,0.548,3819992,14383,5093
thedatachef-java-geojson-fc2e940,1,316,5,19,355,12,0,0,0,1,908,0.466,3820056,14383,5178
thedatachef-java-geojson-fc2e940,2,316,5,19,355,12,0,0,0,1,908,0.505,3820008,14383,5064
thedatachef-java-geojson-fc2e940,3,316,5,19,355,12,0,0,0,1,908,0.65,3820056,14383,5023
thedatachef-java-geojson-fc2e940,4,316,5,19,355,12,0,0,0,1,908,0.549,3820056,14383,5554
thedatachef-java-geojson-fc2e940,0,316,5,19,355,12,0,0,1,1,908,0.575,3820056,14383,4585
thedatachef-java-geojson-fc2e940,1,316,5,19,355,12,0,0,1,1,908,0.582,3820056,14383,5046
thedatachef-java-geojson-fc2e940,2,316,5,19,355,12,0,0,1,1,908,0.67,3820056,14383,5035
thedatachef-java-geojson-fc2e940,3,316,5,19,355,12,0,0,1,1,908,0.474,3820000,14383,5197
thedatachef-java-geojson-fc2e940,4,316,5,19,355,12,0,0,1,1,908,0.553,3820008,14383,5104
thedatachef-java-geojson-fc2e940,0,316,5,19,355,12,1,0,0,1,908,0.493,3820016,14383,5088
thedatachef-java-geojson-fc2e940,1,316,5,19,355,12,1,0,0,1,908,0.55,3820048,14382,5171
thedatachef-java-geojson-fc2e940,2,316,5,19,355,12,1,0,0,1,908,0.639,3819944,14383,5203
thedatachef-java-geojson-fc2e940,3,316,5,19,355,12,1,0,0,1,908,0.585,3819984,14383,5078
thedatachef-java-geojson-fc2e940,4,316,5,19,355,12,1,0,0,1,908,0.537,3819984,14383,5013
thedatachef-java-geojson-fc2e940,0,316,5,19,355,12,0,1,0,0,997,0.468,3820024,13151,4536
thedatachef-java-geojson-fc2e940,1,316,5,19,355,12,0,1,0,0,997,0.521,3820024,13152,4504
thedatachef-java-geojson-fc2e940,2,316,5,19,355,12,0,1,0,0,997,0.468,3820024,13148,4553
thedatachef-java-geojson-fc2e940,3,316,5,19,355,12,0,1,0,0,997,0.457,3820024,13153,4667
thedatachef-java-geojson-fc2e940,4,316,5,19,355,12,0,1,0,0,997,0.52,3820024,13149,4616
thedatachef-java-geojson-fc2e940,0,316,5,19,355,12,1,1,1,1,997,0.52,3820048,13150,5330
thedatachef-java-geojson-fc2e940,1,316,5,19,355,12,1,1,1,1,997,0.562,3820048,13150,5073
thedatachef-java-geojson-fc2e940,2,316,5,19,355,12,1,1,1,1,997,0.532,3820048,13152,5165
thedatachef-java-geojson-fc2e940,3,316,5,19,355,12,1,1,1,1,997,0.517,3820048,13150,5168
thedatachef-java-geojson-fc2e940,4,316,5,19,355,12,1,1,1,1,997,0.554,3820048,13150,5227
thedatachef-java-geojson-fc2e940,0,316,5,19,355,12,0,1,1,0,997,0.606,3820024,13150,5282
thedatachef-java-geojson-fc2e940,1,316,5,19,355,12,0,1,1,0,997,0.547,3820024,13149,5218
thedatachef-java-geojson-fc2e940,2,316,5,19,355,12,0,1,1,0,997,0.529,3820024,13149,5029
thedatachef-java-geojson-fc2e940,3,316,5,19,355,12,0,1,1,0,997,0.49,3819992,13147,4647
thedatachef-java-geojson-fc2e940,4,316,5,19,355,12,0,1,1,0,997,0.504,3820024,13150,4816
thedatachef-java-geojson-fc2e940,0,316,5,19,355,12,0,0,1,0,908,0.535,3820024,14383,5024
thedatachef-java-geojson-fc2e940,1,316,5,19,355,12,0,0,1,0,908,0.592,3819960,14383,5426
thedatachef-java-geojson-fc2e940,2,316,5,19,355,12,0,0,1,0,908,0.643,3820024,14383,5412
thedatachef-java-geojson-fc2e940,3,316,5,19,355,12,0,0,1,0,908,0.523,3819976,14383,5159
thedatachef-java-geojson-fc2e940,4,316,5,19,355,12,0,0,1,0,908,0.548,3819992,14383,5171
thedatachef-java-geojson-fc2e940,0,316,5,19,355,12,0,1,0,1,997,0.544,3820056,13150,4623
thedatachef-java-geojson-fc2e940,1,316,5,19,355,12,0,1,0,1,997,0.532,3820056,13150,4627
thedatachef-java-geojson-fc2e940,2,316,5,19,355,12,0,1,0,1,997,0.47,3820056,13150,4585
thedatachef-java-geojson-fc2e940,3,316,5,19,355,12,0,1,0,1,997,0.54,3820056,13150,5052
thedatachef-java-geojson-fc2e940,4,316,5,19,355,12,0,1,0,1,997,0.498,3820056,13148,4699
thedatachef-java-geojson-fc2e940,0,316,5,19,355,12,1,1,1,0,997,0.567,3820016,13150,5199
thedatachef-java-geojson-fc2e940,1,316,5,19,355,12,1,1,1,0,997,0.425,3820016,13148,5146
thedatachef-java-geojson-fc2e940,2,316,5,19,355,12,1,1,1,0,997,0.508,3820016,13149,5090
thedatachef-java-geojson-fc2e940,3,316,5,19,355,12,1,1,1,0,997,0.582,3820016,13149,5407
thedatachef-java-geojson-fc2e940,4,316,5,19,355,12,1,1,1,0,997,0.534,3820016,13151,5146
thedatachef-java-geojson-fc2e940,0,316,5,19,355,12,0,1,1,1,997,0.689,3820056,13149,5200
thedatachef-java-geojson-fc2e940,1,316,5,19,355,12,0,1,1,1,997,0.592,3820056,13150,5151
thedatachef-java-geojson-fc2e940,2,316,5,19,355,12,0,1,1,1,997,0.53,3820008,13150,5059
thedatachef-java-geojson-fc2e940,3,316,5,19,355,12,0,1,1,1,997,0.532,3820000,13150,5085
thedatachef-java-geojson-fc2e940,4,316,5,19,355,12,0,1,1,1,997,0.609,3820056,13150,5199
sk89q-SquirrelID-2579fc6,0,703,9,15,229,0,1,1,0,1,2784,10.583,26149552,32368,5465
sk89q-SquirrelID-2579fc6,1,703,9,15,229,0,1,1,0,1,2784,10.923,26153264,32367,5392
sk89q-SquirrelID-2579fc6,2,703,9,15,229,0,1,1,0,1,2784,10.63,26150704,32365,5388
sk89q-SquirrelID-2579fc6,3,703,9,15,229,0,1,1,0,1,2784,10.685,26154384,32363,5299
sk89q-SquirrelID-2579fc6,4,703,9,15,229,0,1,1,0,1,2784,11.943,26158712,32367,5427
sk89q-SquirrelID-2579fc6,0,703,9,15,229,0,1,0,1,1,2515,9.725,26149480,36977,5034
sk89q-SquirrelID-2579fc6,1,703,9,15,229,0,1,0,1,1,2515,11.194,26152496,36977,5299
sk89q-SquirrelID-2579fc6,2,703,9,15,229,0,1,0,1,1,2515,9.62,26159832,36977,4702
sk89q-SquirrelID-2579fc6,3,703,9,15,229,0,1,0,1,1,2515,10.848,26149400,36977,5413
sk89q-SquirrelID-2579fc6,4,703,9,15,229,0,1,0,1,1,2515,10.883,26146160,36977,5306
sk89q-SquirrelID-2579fc6,0,703,9,15,229,0,1,0,0,0,2515,9.418,26155224,36977,4843
sk89q-SquirrelID-2579fc6,1,703,9,15,229,0,1,0,0,0,2515,10.17,26156384,36977,4650
sk89q-SquirrelID-2579fc6,2,703,9,15,229,0,1,0,0,0,2515,9.581,26161928,36977,4829
sk89q-SquirrelID-2579fc6,3,703,9,15,229,0,1,0,0,0,2515,10.771,26155472,36977,5327
sk89q-SquirrelID-2579fc6,4,703,9,15,229,0,1,0,0,0,2515,11.08,26165832,36977,5331
sk89q-SquirrelID-2579fc6,0,703,9,15,229,0,1,0,1,0,2515,10.993,26154664,36977,5423
sk89q-SquirrelID-2579fc6,1,703,9,15,229,0,1,0,1,0,2515,10.958,26152656,36977,5526
sk89q-SquirrelID-2579fc6,2,703,9,15,229,0,1,0,1,0,2515,10.609,26153248,36975,5390
sk89q-SquirrelID-2579fc6,3,703,9,15,229,0,1,0,1,0,2515,10.715,26159288,36977,5394
sk89q-SquirrelID-2579fc6,4,703,9,15,229,0,1,0,1,0,2515,10.755,26156528,36977,5399
sk89q-SquirrelID-2579fc6,0,703,9,15,229,0,0,0,0,0,2515,10.932,26129880,33128,5252
sk89q-SquirrelID-2579fc6,1,703,9,15,229,0,0,0,0,0,2515,10.722,26130872,33128,5283
sk89q-SquirrelID-2579fc6,2,703,9,15,229,0,0,0,0,0,2515,10.878,26137328,33128,5303
sk89q-SquirrelID-2579fc6,3,703,9,15,229,0,0,0,0,0,2515,10.862,26132720,33128,5196
sk89q-SquirrelID-2579fc6,4,703,9,15,229,0,0,0,0,0,2515,11.087,26130784,33128,5384
sk89q-SquirrelID-2579fc6,0,703,9,15,229,0,1,1,0,0,2784,10.713,26155584,32367,5551
sk89q-SquirrelID-2579fc6,1,703,9,15,229,0,1,1,0,0,2784,9.802,26158008,32369,4729
sk89q-SquirrelID-2579fc6,2,703,9,15,229,0,1,1,0,0,2784,9.689,26155280,32365,5360
sk89q-SquirrelID-2579fc6,3,703,9,15,229,0,1,1,0,0,2784,9.748,26160704,32368,4814
sk89q-SquirrelID-2579fc6,4,703,9,15,229,0,1,1,0,0,2784,9.385,26167760,32366,4839
sk89q-SquirrelID-2579fc6,0,703,9,15,229,0,0,0,0,1,2515,9.456,26139600,33128,4639
sk89q-SquirrelID-2579fc6,1,703,9,15,229,0,0,0,0,1,2515,9.392,26131664,33128,4732
sk89q-SquirrelID-2579fc6,2,703,9,15,229,0,0,0,0,1,2515,9.401,26124600,33126,4598
sk89q-SquirrelID-2579fc6,3,703,9,15,229,0,0,0,0,1,2515,9.584,26110600,33128,4917
sk89q-SquirrelID-2579fc6,4,703,9,15,229,0,0,0,0,1,2515,9.426,26123472,33128,4682
sk89q-SquirrelID-2579fc6,0,703,9,15,229,0,0,0,1,1,2515,10.638,26130768,33128,5280
sk89q-SquirrelID-2579fc6,1,703,9,15,229,0,0,0,1,1,2515,10.83,26127072,33128,5252
sk89q-SquirrelID-2579fc6,2,703,9,15,229,0,0,0,1,1,2515,10.582,26124144,33128,5325
sk89q-SquirrelID-2579fc6,3,703,9,15,229,0,0,0,1,1,2515,9.441,26137888,33128,4665
sk89q-SquirrelID-2579fc6,4,703,9,15,229,0,0,0,1,1,2515,9.558,26133312,33128,5253
sk89q-SquirrelID-2579fc6,0,703,9,15,229,0,1,0,0,1,2515,10.522,26155016,36977,5392
sk89q-SquirrelID-2579fc6,1,703,9,15,229,0,1,0,0,1,2515,9.419,26153752,36977,5319
sk89q-SquirrelID-2579fc6,2,703,9,15,229,0,1,0,0,1,2515,10.714,26149416,36975,5355
sk89q-SquirrelID-2579fc6,3,703,9,15,229,0,1,0,0,1,2515,9.543,26152528,36977,4861
sk89q-SquirrelID-2579fc6,4,703,9,15,229,0,1,0,0,1,2515,9.346,26148272,36977,4874
sk89q-SquirrelID-2579fc6,0,703,9,15,229,0,0,1,0,0,2784,10.851,26132320,32369,5133
sk89q-SquirrelID-2579fc6,1,703,9,15,229,0,0,1,0,0,2784,10.731,26135840,32368,5391
sk89q-SquirrelID-2579fc6,2,703,9,15,229,0,0,1,0,0,2784,10.826,26132176,32366,5369
sk89q-SquirrelID-2579fc6,3,703,9,15,229,0,0,1,0,0,2784,10.843,26134048,32367,5308
sk89q-SquirrelID-2579fc6,4,703,9,15,229,0,0,1,0,0,2784,10.913,26129776,32366,5469
sk89q-SquirrelID-2579fc6,0,703,9,15,229,0,1,1,1,1,2784,10.672,26156384,32369,5497
sk89q-SquirrelID-2579fc6,1,703,9,15,229,0,1,1,1,1,2784,8.682,26148816,32368,4180
sk89q-SquirrelID-2579fc6,2,703,9,15,229,0,1,1,1,1,2784,8.629,26148960,32368,5168
sk89q-SquirrelID-2579fc6,3,703,9,15,229,0,1,1,1,1,2784,8.406,26153776,32366,4293
sk89q-SquirrelID-2579fc6,4,703,9,15,229,0,1,1,1,1,2784,8.468,26148960,32368,4191
sk89q-SquirrelID-2579fc6,0,703,9,15,229,0,0,1,1,0,2784,11.171,26136344,32365,5248
sk89q-SquirrelID-2579fc6,1,703,9,15,229,0,0,1,1,0,2784,10.99,26133720,32363,5301
sk89q-SquirrelID-2579fc6,2,703,9,15,229,0,0,1,1,0,2784,10.924,26121688,32366,5249
sk89q-SquirrelID-2579fc6,3,703,9,15,229,0,0,1,1,0,2784,9.606,26137424,32368,4749
sk89q-SquirrelID-2579fc6,4,703,9,15,229,0,0,1,1,0,2784,9.788,26133424,32366,4586
sk89q-SquirrelID-2579fc6,0,703,9,15,229,0,0,0,1,0,2515,9.475,26139920,33128,4658
sk89q-SquirrelID-2579fc6,1,703,9,15,229,0,0,0,1,0,2515,9.511,26117920,33128,4972
sk89q-SquirrelID-2579fc6,2,703,9,15,229,0,0,0,1,0,2515,9.707,26130968,33128,4725
sk89q-SquirrelID-2579fc6,3,703,9,15,229,0,0,0,1,0,2515,9.624,26133424,33128,4638
sk89q-SquirrelID-2579fc6,4,703,9,15,229,0,0,0,1,0,2515,9.815,26132224,33128,4628
sk89q-SquirrelID-2579fc6,0,703,9,15,229,0,0,1,0,1,2784,9.407,26124192,32367,4647
sk89q-SquirrelID-2579fc6,1,703,9,15,229,0,0,1,0,1,2784,9.414,26121696,32368,4858
sk89q-SquirrelID-2579fc6,2,703,9,15,229,0,0,1,0,1,2784,9.411,26124240,32368,4896
sk89q-SquirrelID-2579fc6,3,703,9,15,229,0,0,1,0,1,2784,10.723,26122192,32364,5217
sk89q-SquirrelID-2579fc6,4,703,9,15,229,0,0,1,0,1,2784,10.617,26138872,32367,4801
sk89q-SquirrelID-2579fc6,0,703,9,15,229,0,1,1,1,0,2784,8.507,26163128,32369,4311
sk89q-SquirrelID-2579fc6,1,703,9,15,229,0,1,1,1,0,2784,10.839,26156432,32367,5919
sk89q-SquirrelID-2579fc6,2,703,9,15,229,0,1,1,1,0,2784,8.681,26161736,32366,4393
sk89q-SquirrelID-2579fc6,3,703,9,15,229,0,1,1,1,0,2784,11.098,26155544,32363,5589
sk89q-SquirrelID-2579fc6,4,703,9,15,229,0,1,1,1,0,2784,10.811,26152824,32366,5470
sk89q-SquirrelID-2579fc6,0,703,9,15,229,0,0,1,1,1,2784,10.595,26125416,32367,5357
sk89q-SquirrelID-2579fc6,1,703,9,15,229,0,0,1,1,1,2784,10.914,26130056,32366,5305
sk89q-SquirrelID-2579fc6,2,703,9,15,229,0,0,1,1,1,2784,10.6,26133952,32366,5250
sk89q-SquirrelID-2579fc6,3,703,9,15,229,0,0,1,1,1,2784,10.749,26120792,32362,5306
sk89q-SquirrelID-2579fc6,4,703,9,15,229,0,0,1,1,1,2784,11.046,26126576,32366,5250
apetro-JSONassert-ce4eebf,0,646,10,130,622,9,1,1,0,1,1826,2.103,6993728,23808,8830
apetro-JSONassert-ce4eebf,1,646,10,130,622,9,1,1,0,1,1826,2.355,6993840,23808,9132
apetro-JSONassert-ce4eebf,2,646,10,130,622,9,1,1,0,1,1826,2.407,6993848,23806,8620
apetro-JSONassert-ce4eebf,3,646,10,130,622,9,1,1,0,1,1826,2.158,6993848,23809,9076
apetro-JSONassert-ce4eebf,4,646,10,130,622,9,1,1,0,1,1826,2.148,6993744,23808,8869
apetro-JSONassert-ce4eebf,0,646,10,130,622,9,1,0,1,1,1996,2.314,6993848,27666,7879
apetro-JSONassert-ce4eebf,1,646,10,130,622,9,1,0,1,1,1996,2.351,6993848,27667,8307
apetro-JSONassert-ce4eebf,2,646,10,130,622,9,1,0,1,1,1996,1.944,6993848,27666,7996
apetro-JSONassert-ce4eebf,3,646,10,130,622,9,1,0,1,1,1996,2.055,6993848,27667,8304
apetro-JSONassert-ce4eebf,4,646,10,130,622,9,1,0,1,1,1996,2.188,6993848,27667,8144
apetro-JSONassert-ce4eebf,0,646,10,130,622,9,1,0,0,0,1996,1.98,6992200,27666,10730
apetro-JSONassert-ce4eebf,1,646,10,130,622,9,1,0,0,0,1996,2.388,6992208,27666,8758
apetro-JSONassert-ce4eebf,2,646,10,130,622,9,1,0,0,0,1996,2.247,6992208,27666,7927
apetro-JSONassert-ce4eebf,3,646,10,130,622,9,1,0,0,0,1996,1.996,6992208,27666,8760
apetro-JSONassert-ce4eebf,4,646,10,130,622,9,1,0,0,0,1996,2.882,6992208,27665,7939
apetro-JSONassert-ce4eebf,0,646,10,130,622,9,1,0,1,0,1996,2.076,6995504,27666,8264
apetro-JSONassert-ce4eebf,1,646,10,130,622,9,1,0,1,0,1996,2.151,6992208,27666,7747
apetro-JSONassert-ce4eebf,2,646,10,130,622,9,1,0,1,0,1996,3.267,6992208,27666,8651
apetro-JSONassert-ce4eebf,3,646,10,130,622,9,1,0,1,0,1996,2.444,6992208,27666,8044
apetro-JSONassert-ce4eebf,4,646,10,130,622,9,1,0,1,0,1996,2.284,6992208,27666,8524
apetro-JSONassert-ce4eebf,0,646,10,130,622,9,0,0,0,0,1996,2.177,6961600,24399,8899
apetro-JSONassert-ce4eebf,1,646,10,130,622,9,0,0,0,0,1996,1.906,6961600,24400,8413
apetro-JSONassert-ce4eebf,2,646,10,130,622,9,0,0,0,0,1996,2.479,6959888,24399,8138
apetro-JSONassert-ce4eebf,3,646,10,130,622,9,0,0,0,0,1996,2.79,6959952,24400,8308
apetro-JSONassert-ce4eebf,4,646,10,130,622,9,0,0,0,0,1996,2.147,6961592,24399,7724
apetro-JSONassert-ce4eebf,0,646,10,130,622,9,1,1,0,0,1826,3.756,6992208,23805,8250
apetro-JSONassert-ce4eebf,1,646,10,130,622,9,1,1,0,0,1826,2.204,6992208,23804,8506
apetro-JSONassert-ce4eebf,2,646,10,130,622,9,1,1,0,0,1826,2.263,6992208,23807,8701
apetro-JSONassert-ce4eebf,3,646,10,130,622,9,1,1,0,0,1826,2.647,6995520,23808,8130
apetro-JSONassert-ce4eebf,4,646,10,130,622,9,1,1,0,0,1826,2.061,6992208,23805,8712
apetro-JSONassert-ce4eebf,0,646,10,130,622,9,0,0,0,1,1996,2.292,6959864,24400,8006
apetro-JSONassert-ce4eebf,1,646,10,130,622,9,0,0,0,1,1996,2.476,6959872,24399,8121
apetro-JSONassert-ce4eebf,2,646,10,130,622,9,0,0,0,1,1996,3.326,6959864,24399,7984
apetro-JSONassert-ce4eebf,3,646,10,130,622,9,0,0,0,1,1996,2.041,6959872,24399,7913
